spid,rating,COMMEQTA,LLPLOANS,COSTTOINCOME,ROE,LIQASSTA,SIZE
124834,9,0.109807,0.02412,0.600789,0.06657,0.19125,18.05637
244319,8,0.08274,0.026213,0.708906,0.171321,0.209708,13.647672
346546,10,0.151799,0.043888,1.13429,0.114473,0.180001,15.903639
280343,9,0.073038,0.023361,0.359017,0.22941,0.269097,16.727994
278356,9,0.052456,0.004297,0.80981,-0.034732,0.065916,17.989529
364896,7,0.022715,0.014981,0.52893,0.22281,0.403476,19.27392
340651,5,0.025844,0.011817,0.683259,0.043201,0.298427,21.259666
315528,1,0.086726,0.001162,0.688266,0.069429,0.126624,18.982563
132194,9,0.094774,0.02794,0.689042,0.004882,0.308564,18.317318
325223,8,0.130753,0.028326,0.898339,-0.050826,0.19061,18.41727
338209,2,0.04546,0.00083,0.572525,0.132483,0.053319,17.751034
181316,6,0.159422,0.061447,1.250564,0.278401,0.575493,16.679033
126306,1,0.033284,0.001335,0.488527,0.096839,0.706166,18.00785
285077,2,0.06445,0.001487,0.650061,0.187776,0.251589,20.392674
252465,2,0.097399,0.008161,0.529144,0.109995,0.399788,15.897298
176637,8,0.308191,0.007336,0.858201,0.102636,0.200086,16.680509
284318,9,0.047657,0.004366,0.86518,0.057823,0.398825,18.677136
289190,7,0.117397,0.011776,0.750829,0.147519,0.085923,18.086456
157508,9,0.023813,0.038641,0.718391,0.055513,0.173071,15.986696
214667,8,0.163232,0.005522,0.853111,-0.045659,0.056387,17.171942
201508,7,0.107247,0.055437,0.83213,0.148416,0.146803,16.253462
214050,1,0.037769,0.000922,0.763211,0.069261,0.720763,18.001811
253488,3,0.11623,0.006598,0.788407,0.016157,0.401021,18.291509
208077,1,0.044052,0.002321,0.578075,0.105076,0.689088,18.707347
294822,8,0.064358,0.007119,0.814256,0.193702,0.137997,17.616658
326066,10,0.059483,0.013855,1.515092,-0.060661,0.084853,16.805272
394033,5,0.105051,0.011561,0.906681,0.173225,0.416386,20.761965
159748,1,0.051558,0.001219,0.271798,0.0843,0.08503,18.213993
295093,8,0.243948,0.020031,0.483827,0.087705,0.14648,11.354881
316395,10,0.090376,0.028795,1.916874,0.118364,0.177757,16.753183
125306,4,0.21836,0.050099,0.742091,0.062502,0.341134,18.989397
170311,10,0.060996,0.020027,1.990999,0.10285,0.023109,16.554088
303333,1,0.030839,0.00093,0.239994,0.056006,0.202367,18.841661
242876,4,0.142774,0.054208,0.634968,0.08831,0.59285,16.554177
142603,7,0.147584,0.001454,0.750069,0.150789,0.155242,16.673864
290158,5,0.016155,0.016503,0.935022,0.156399,0.020022,19.616397
178982,5,0.061064,0.009491,0.48079,-0.073779,0.162685,18.830002
378361,6,0.116757,0.009286,1.522027,0.085181,0.130465,17.727978
290730,4,0.219337,0.036107,0.745599,0.059328,0.573301,19.304515
376495,5,0.039514,0.003969,0.318076,0.150934,0.077789,18.753089
169671,10,0.096286,0.020278,0.729846,0.025981,0.161696,16.824954
383807,5,0.089653,0.005415,0.66748,-0.151114,0.300048,21.009647
199416,2,0.098799,0.007518,0.526092,0.163743,0.234403,18.724057
183219,4,0.169833,0.014505,0.502269,0.189602,0.36681,17.97261
187124,3,0.083572,0.006039,0.333328,0.035889,0.35564,17.286864
248722,2,0.060568,0.000285,0.600933,0.091135,0.207805,16.470805
386911,6,0.084212,0.081947,1.153226,-0.061057,0.61043,19.873556
202267,3,0.123216,0.000195,0.735875,0.098656,0.276398,16.961806
374648,8,0.199081,0.016271,0.539212,0.082216,0.035562,15.946127
302343,3,0.111104,0.009998,0.221358,0.186358,0.206133,16.37044
327587,1,0.078713,0.000715,0.320656,0.092561,0.32029,18.185345
112603,3,0.046392,0.004056,0.097693,0.145786,0.331079,18.899021
382838,9,0.097525,0.003152,0.69732,0.145493,0.249921,17.995211
236869,4,0.109388,0.044925,0.787828,0.153747,0.074298,20.383343
360106,2,0.092578,0.000805,0.608713,0.185258,0.419735,17.603713
232325,6,0.113478,0.071115,1.141403,-0.186558,0.187515,21.037547
276812,6,0.018392,0.055224,0.842159,-0.3754,0.50556,18.147943
166923,3,0.083399,0.003802,0.794175,0.203126,0.349261,16.735291
351283,5,0.126144,0.005643,1.049522,-0.06493,0.517792,17.270215
190055,3,0.084659,0.006116,0.386164,0.159397,0.239106,16.632428
240855,5,0.148307,0.017551,0.486695,-0.04779,0.674634,19.533094
181019,7,0.147191,0.054088,0.719488,0.094759,0.447924,16.583756
207779,2,0.054205,0.008262,0.584471,0.065031,0.394369,19.37598
188045,1,0.04911,0.003011,0.30184,0.074568,0.330355,19.184091
166136,9,0.11285,0.009299,0.870486,0.0725,0.027588,17.663191
225443,7,0.02805,0.004911,0.496144,-0.048325,0.339482,17.607879
294178,4,0.036923,0.003891,0.513201,0.108369,0.33391,18.14224
373361,4,0.181679,0.056994,0.391598,0.0235,0.352356,19.850598
160672,3,0.121807,0.011529,0.365876,-0.044653,0.323917,19.140766
389844,5,0.120823,0.007449,0.833694,-0.085892,0.460641,17.365528
191757,6,0.060761,0.089455,0.446691,0.077174,0.757733,16.689222
234437,7,0.113835,0.03538,0.425722,0.042217,0.190863,19.013683
195738,4,0.112688,0.032487,0.708812,-0.005827,0.358257,19.943537
229949,6,0.117968,0.02562,0.415026,0.029127,0.367902,19.016714
223376,6,0.025423,0.002209,0.40904,-0.114699,0.079761,17.561048
295349,10,0.125857,0.014833,1.307479,0.128106,0.187035,16.288377
389259,10,0.121854,0.021584,2.394189,-0.080822,0.043796,16.130187
181221,5,0.044783,0.004988,0.417731,0.162264,0.483553,19.081848
311152,1,0.048672,0.001825,0.381068,0.055517,0.227745,18.177616
334128,5,0.112158,0.013453,0.812098,0.175803,0.284155,20.75309
247478,8,0.140216,0.021439,0.803673,0.145378,0.22444,13.716998
343720,1,0.063924,0.001783,0.767503,0.095486,0.754523,18.199127
250561,5,0.009217,0.006661,0.697216,0.193461,0.564724,20.745883
395239,7,0.129866,0.048112,0.38845,0.083812,0.374122,16.606917
326343,1,0.058121,0.003079,0.42257,0.111929,0.514196,18.358136
168568,4,0.065751,0.026148,0.477034,0.209173,0.26833,18.752991
174167,5,0.070481,0.002154,0.882288,-0.022284,0.184328,17.300489
373118,2,0.072722,-0.001441,0.475988,0.08898,0.360367,18.849703
189506,6,0.030683,0.092652,0.457132,-0.466988,0.138602,16.956392
114669,10,0.05944,0.042457,2.133488,0.148399,0.068978,17.020755
186680,8,0.124019,0.02494,0.438553,-0.054034,0.172119,11.715578
386787,9,0.012506,0.01158,0.407682,-0.032316,0.424853,19.039385
384540,1,0.078968,0.001546,0.415269,0.087612,0.497009,18.445872
194734,6,0.13651,0.002069,1.429973,-0.098737,0.550151,16.940553
201962,9,0.096502,0.001457,0.84851,0.134459,0.456869,16.655566
344370,8,0.151334,0.010651,0.888622,-0.080838,0.223136,17.226875
231785,8,0.213778,0.01479,0.752737,0.170113,0.222818,12.012052
335498,6,0.02527,0.090044,1.346152,-0.307719,0.53975,19.574136
335732,8,0.313012,0.025914,0.445377,0.028292,0.110371,11.649301
368645,8,0.061386,0.026572,0.597481,-0.05399,0.209997,14.996916
348075,4,0.169102,0.051215,0.549508,0.058071,0.264235,15.915442
278438,9,0.1046,0.03195,0.362736,0.048971,0.20393,17.220343
170895,5,0.143944,0.00753,0.931881,0.114432,0.303956,16.109084
186574,9,0.068821,0.040353,0.692875,0.122775,0.201643,15.610389
129910,3,0.153692,0.011161,0.424632,0.212269,0.178348,18.949554
402288,1,0.070551,0.001757,0.478441,0.074826,0.270181,18.094566
109392,1,0.081342,0.003136,0.654424,0.087098,0.570847,18.372866
339994,4,0.107045,0.025847,0.519426,-0.045846,0.50649,15.477132
242291,2,0.074046,0.001177,0.590988,0.131722,0.241877,17.554649
315846,8,0.065408,0.023442,0.826799,0.088747,0.077445,11.723249
126109,7,0.149426,0.013814,0.485978,0.227658,0.168013,16.354137
213378,5,0.08306,0.010182,0.448335,0.128405,0.166148,19.440923
356809,7,0.04477,0.046888,0.496909,0.157245,0.45953,17.125415
329185,10,0.151053,0.044475,1.675759,-0.088821,0.025116,16.328683
105776,9,0.101334,0.006366,0.791106,-0.001691,0.075714,15.579696
359354,10,0.144684,0.02492,0.836979,-0.028268,0.101684,16.579721
293660,6,0.111371,0.005237,0.70986,-0.122348,0.276789,16.091854
256855,3,0.106154,0.005077,0.694376,0.00348,0.162753,16.488509
348935,1,0.045348,0.002779,0.434846,0.067209,0.54922,18.145986
168004,3,0.085199,0.0064,0.152582,0.227512,0.218097,16.92265
387111,7,0.150787,0.008583,0.358408,0.107177,0.409055,17.407407
116381,2,0.07804,0.005194,0.60944,0.107689,0.196568,20.796072
351122,5,0.083882,0.00258,1.175398,0.118107,0.17597,17.051632
176531,2,0.051604,0.004334,0.537982,0.061573,0.423345,16.585331
119922,10,0.104509,0.031341,1.601152,-0.166095,0.050893,16.313383
223393,10,0.152319,0.019183,1.173462,-0.095861,0.169022,17.027877
170095,7,0.032476,0.009961,0.383822,-0.070768,0.095446,17.214869
394866,10,0.104184,0.042167,2.164683,0.037622,0.10754,16.932275
200671,7,0.066255,0.05652,0.421074,0.174455,0.132038,17.156834
275940,2,0.058322,0.004578,0.686612,0.123097,0.419835,19.273547
301804,4,0.146595,0.027346,0.771093,0.20867,0.091951,18.359854
124724,10,0.100192,0.027975,0.632675,-0.214014,0.038185,16.086736
287030,10,0.120073,0.020303,1.78729,-0.116154,0.111217,16.418033
166162,8,0.209537,0.014899,0.835927,-0.080263,0.139973,16.720428
365733,7,0.110634,0.050041,0.371825,0.3037,0.38897,18.514045
288473,5,0.015764,0.012934,0.663941,-0.042536,0.548262,20.319999
250542,9,0.047885,0.001632,0.440815,0.210647,0.187438,18.702746
139486,3,0.110207,0.001679,0.51916,0.076906,0.185173,20.441666
211725,8,0.250081,0.02938,0.554265,0.020644,0.190167,16.679819
204812,7,0.105257,0.015019,0.768044,0.068349,0.210906,19.145452
262620,6,0.151287,0.038357,0.547303,-0.082014,0.560848,19.890825
307291,2,0.042347,0.00816,0.458,0.115605,0.435499,15.740108
364062,4,0.1092,0.017342,0.353537,0.052073,0.087591,16.351543
260251,1,0.036025,0.00287,0.71928,0.068011,0.558454,18.516122
323460,1,0.026109,0.001791,0.363774,0.10178,0.602638,18.500297
165929,9,0.115621,0.038968,0.440141,0.179393,0.252385,16.413271
101624,7,0.072994,0.014907,0.676404,0.376487,0.231453,16.066735
337887,5,0.079781,0.004889,0.964925,0.204978,0.527352,19.087651
329925,3,0.077545,0.005575,0.449303,0.142458,0.221417,16.97782
319234,8,0.181756,0.028383,0.610705,0.106851,0.141412,12.21848
312072,7,0.036385,0.032719,0.480702,0.042863,0.227544,16.464615
324639,10,0.150315,0.03297,1.565857,-0.175528,0.145911,15.766631
259355,5,0.15918,0.005826,0.474995,-0.003662,0.184857,17.636183
185624,2,0.088297,0.00632,0.715243,0.100903,0.439415,17.324787
312790,3,0.152051,0.006074,0.482091,0.056171,0.072023,18.434341
251138,4,0.090735,0.00028,0.705042,0.019626,0.505645,16.879703
136011,3,0.121879,0.011895,0.198241,0.136834,0.452641,19.362008
323706,2,0.063439,0.005963,0.672465,0.106672,0.351335,18.777699
106377,5,0.075454,0.010177,0.437225,0.149175,0.671427,18.472317
127236,8,0.1387,0.024975,0.746554,0.074122,0.172851,11.658867
221330,1,0.030125,0.000831,0.410403,0.078039,0.127362,18.51927
142934,10,0.078754,0.045724,1.330658,-0.12649,0.189103,16.693356
135657,3,0.144424,0.01087,0.808118,0.121331,0.172574,19.862044
174583,10,0.079443,0.011244,2.081107,-0.205629,0.092643,16.275661
269206,2,0.045834,0.002861,0.640745,0.161722,0.137591,18.533221
119428,9,0.035037,0.023064,0.64152,0.053801,0.29593,16.550696
386433,6,0.116157,0.0768,1.37951,0.201476,0.460411,17.180038
358111,10,0.162087,0.033769,1.766443,0.102818,0.042406,17.029526
196870,9,0.11609,0.025453,0.732349,0.082574,0.140752,15.627846
266813,5,0.14906,0.015903,0.558806,0.169314,0.529782,18.391367
296801,2,0.054182,0.001271,0.551412,0.086252,0.251966,17.254683
158110,3,0.027891,0.008563,0.116876,0.068145,0.162888,17.25099
372786,2,0.087037,0.005947,0.614328,0.221397,0.199785,15.938117
328103,6,0.011787,0.037037,0.329229,-0.035263,0.372362,16.600312
293919,3,0.042871,0.008828,0.749464,0.122113,0.194848,18.65324
353789,6,0.117984,0.040047,1.145779,0.060545,0.763779,15.61959
150553,4,0.16346,0.018872,0.772463,0.150325,0.047163,16.366847
293103,1,0.067691,0.003115,0.658731,0.067624,0.338338,18.266486
124127,7,0.146168,0.015362,0.809998,0.188942,0.076043,18.029362
320086,9,0.110112,0.038291,0.622254,0.078539,0.037938,17.389173
175032,9,0.060564,0.010634,0.780001,0.102199,0.258912,18.671002
395811,8,0.115951,0.028128,0.696412,-0.026375,0.108676,16.316203
189301,8,0.283486,0.00935,0.656022,-0.044133,0.203174,12.490203
237822,9,0.101041,0.023124,0.768146,0.094023,0.096902,16.052557
126619,2,0.036336,0.000241,0.455954,0.068866,0.415941,17.894415
116261,4,0.096459,0.061,0.662712,0.020737,0.059719,15.475601
330599,6,0.136355,0.037476,0.396875,-0.060944,0.614072,17.582607
264372,8,0.049214,0.016519,0.756996,0.090425,0.219087,17.581818
316988,6,0.070375,0.067116,0.833836,0.202366,0.14986,20.542213
187663,8,0.08424,0.01868,0.584118,-0.0894,0.151474,18.125339
360126,5,0.114337,0.004645,1.083885,-0.120134,0.182271,16.817019
289042,5,0.141256,0.016444,1.179081,-0.116877,0.362082,20.251382
359035,4,0.101734,0.019112,0.75223,0.014332,0.160058,16.715537
143463,7,0.148555,0.029894,0.564618,0.094923,0.21381,19.3562
361187,7,0.052386,0.050974,0.819584,0.290208,0.223531,16.849825
230898,4,0.262665,0.001877,0.517959,-0.035356,0.547291,18.162351
190201,5,0.076658,0.003118,0.758641,0.050542,0.505284,20.560649
163343,3,0.129241,0.00992,0.66317,0.226871,0.461949,20.015778
127866,3,0.034858,0.001007,0.822235,0.13308,0.200933,19.546037
238146,10,0.055333,0.02642,2.214143,0.114923,0.109434,16.364092
197485,2,0.043043,0.003857,0.544514,0.114263,0.036364,19.464101
246059,4,0.21109,0.050611,0.481926,0.145922,0.030727,16.346764
361536,9,0.049501,0.008833,0.795098,0.048421,0.071652,18.224178
205611,7,0.044976,0.053915,0.804546,0.301829,0.275003,16.886323
195983,1,0.070773,0.00236,0.293782,0.079243,0.766241,18.716741
276262,2,0.077563,0.001258,0.54447,0.221466,0.322346,18.126515
273975,7,0.03327,0.007632,0.655902,0.194533,0.141757,15.859636
325727,4,0.221282,0.051096,0.438366,0.17289,0.180401,20.577352
312189,10,0.155981,0.012725,1.898309,-0.005875,0.115734,16.351282
156610,7,0.162676,0.027921,0.455882,0.301228,0.348165,17.853863
297296,5,0.16384,0.011398,1.157303,0.238945,0.529377,17.949867
395518,4,0.127865,0.017074,0.552217,0.123494,0.24581,16.037251
182563,4,0.24944,0.028243,0.782638,0.133115,0.236599,17.819193
108974,1,0.050703,0.001152,0.419378,0.07235,0.54675,18.31513
100687,2,0.065274,-0.000438,0.657286,0.107744,0.446301,18.711407
257764,3,0.141351,0.004503,0.54506,0.198884,0.215004,18.77739
347146,5,0.121077,0.015982,0.532557,0.10523,0.591924,18.921741
186310,5,0.056317,0.01511,0.360565,0.207535,0.341639,16.545009
231215,3,0.027213,0.000349,0.595981,-0.044393,0.4579,17.703798
127826,6,0.060595,0.035256,0.881783,-0.103241,0.729387,19.232523
311789,10,0.11637,0.027771,2.024916,-0.019975,0.205045,16.869158
366301,2,0.09142,0.001481,0.605294,0.128799,0.110015,16.966204
100517,6,0.04977,0.09235,0.469585,-0.442854,0.633727,21.023782
224824,9,0.111317,0.024296,0.548676,-0.002851,0.071774,17.856393
359324,1,0.061908,0.001985,0.548438,0.102258,0.254269,18.718318
184586,8,0.284096,4.8e-05,0.69815,-0.006756,0.144732,12.440084
104203,10,0.100639,0.024736,0.54199,-0.110202,0.17926,16.915958
175597,2,0.077895,0.002645,0.72278,0.081094,0.099068,20.134254
267996,9,0.055829,0.029563,0.928744,0.233244,0.401164,18.495483
320523,1,0.085102,0.00292,0.513606,0.09512,0.368422,19.072266
192344,1,0.054701,0.001276,0.321063,0.092564,0.698344,18.174072
395346,6,0.062918,0.032044,0.96262,0.193392,0.392448,16.506716
374535,4,0.245579,0.071054,0.427257,-0.007379,0.303038,19.276072
278887,6,0.164499,0.009795,0.721981,-0.281668,0.362494,15.440993
344400,9,0.109014,0.039024,0.589075,0.101941,0.354178,16.235843
356646,5,0.093923,0.002946,0.756358,0.079712,0.37192,17.940407
342295,5,0.157478,0.001869,0.51296,0.168126,0.51488,17.410584
124868,8,0.283435,0.022033,0.438172,0.033798,0.187003,17.187857
148408,6,0.092553,0.035287,0.479721,0.009861,0.52817,18.483531
290322,7,0.029999,0.023877,0.705292,0.3188,0.367704,16.806429
235039,8,0.170263,0.024324,0.467423,0.097916,0.116759,15.893876
218702,6,0.075032,0.056295,1.138188,-0.326586,0.071292,21.384195
193931,6,0.051599,0.079194,0.956716,0.386435,0.814209,20.409424
108681,4,0.24349,0.014421,0.702758,0.196721,0.248164,17.131822
301171,9,0.111607,0.013588,0.838755,0.018313,0.165181,18.037823
345647,5,0.060661,0.004726,1.089093,0.050491,0.102681,17.572513
241049,7,0.165835,0.034655,0.343657,0.098472,0.136309,16.338077
337344,1,0.076028,0.001372,0.700889,0.069016,0.109904,18.366772
297092,9,0.031951,0.02556,0.49569,0.089217,0.301065,18.521687
218631,10,0.139507,0.01658,1.697061,0.013135,0.03256,16.530293
346952,6,0.01504,0.026566,1.376321,0.461122,0.801768,16.577759
274144,9,0.06938,0.026586,0.710901,-0.046961,0.41451,18.852663
346107,3,0.048207,0.004035,0.513844,0.013417,0.384237,17.202031
187314,3,0.109988,0.009543,0.513939,-0.036542,0.209779,17.308261
143801,3,0.152726,0.005915,0.694346,0.003557,0.136416,16.348872
366748,4,0.065552,0.041356,0.643211,0.090882,0.388006,18.962772
272145,2,0.096147,0.006573,0.487496,0.111692,0.097533,19.327104
237843,10,0.142013,0.015254,1.808253,-0.007942,0.157205,15.819373
115577,6,0.027604,0.082734,0.709212,-0.066624,0.63379,20.003976
371372,8,0.119475,0.020789,0.766891,0.122352,0.172997,13.326179
275114,2,0.091322,0.004626,0.527358,0.213897,0.382724,20.259017
156358,2,0.049605,0.00441,0.65086,0.170055,0.058332,20.296949
123727,5,0.149836,0.001177,1.005278,0.001856,0.504366,18.838399
160664,3,0.135516,0.002503,0.761119,-0.013639,0.445999,20.508983
180725,9,0.018692,0.009279,0.773019,0.030467,0.042783,16.391144
156137,3,0.122023,0.008628,0.200882,0.152576,0.242661,16.945919
136632,2,0.029903,0.006736,0.556005,0.201839,0.058087,20.939535
318378,6,0.032352,0.042506,1.248153,-0.427054,0.126156,18.869838
127043,7,0.048949,0.017849,0.441751,-0.043048,0.098262,19.004322
278138,5,0.161259,0.016694,0.460499,0.057874,0.67615,18.007854
260258,7,0.13978,0.054594,0.703422,0.318637,0.228048,18.993682
377663,8,0.086883,0.009221,0.706882,0.134048,0.178296,13.718242
292749,5,0.009824,0.007809,1.11722,-0.073207,0.293704,16.295904
231134,7,0.093782,0.026409,0.507336,0.238124,0.063385,16.172548
193886,9,0.050894,0.015611,0.500909,-0.021495,0.419971,16.623121
292846,1,0.054261,0.003091,0.344323,0.093227,0.569809,18.582589
376588,5,0.101356,0.01341,1.000322,-0.078365,0.36265,21.229949
373896,2,0.060401,0.008497,0.474106,0.22569,0.037427,20.709682
217115,10,0.087113,0.010692,2.393454,0.095688,0.048345,16.394087
236506,6,0.150432,0.067829,1.351434,-0.348831,0.160023,18.317858
390404,8,0.050113,0.013283,0.649532,0.048649,0.17375,12.196556
157684,6,0.026569,0.042237,1.270652,0.027835,0.519032,18.033053
133646,5,0.082036,0.016074,0.54526,-0.101877,0.5562,15.914054
266541,1,0.083377,0.002653,0.269796,0.05653,0.586855,19.155534
300929,5,0.103477,0.001876,0.500456,0.031208,0.676578,21.34892
105469,10,0.070192,0.045114,0.634696,-0.16165,0.173624,16.976669
215252,7,0.03837,0.050241,0.375418,0.237029,0.047416,15.937605
191259,1,0.036424,0.002982,0.312171,0.095412,0.331364,18.377631
302535,8,0.095332,0.019226,0.487193,0.036394,0.223317,17.58852
120551,5,0.066325,0.002184,0.545542,-0.037449,0.047467,20.162869
332837,5,0.032467,0.010778,1.095349,0.176277,0.393494,16.230977
278744,9,0.039175,0.026875,0.604652,0.254785,0.022295,17.879084
250731,9,0.104492,0.037452,0.365562,0.098247,0.097244,19.163783
165388,6,0.077575,0.018173,0.727666,0.184354,0.243342,19.193514
213175,3,0.073348,0.006305,0.181565,0.230778,0.228192,17.675374
226110,7,0.155286,0.014095,0.472106,0.289721,0.396036,17.496091
398453,5,0.105114,0.016107,0.535384,0.103583,0.055063,15.830297
110230,9,0.120462,0.035926,0.753331,0.190017,0.402347,18.390705
168286,10,0.101457,0.016608,1.806649,0.153651,0.200209,16.401242
215911,5,0.025613,0.004703,0.470872,0.222568,0.060736,17.152569
400554,4,0.118579,0.065767,0.465374,-0.059821,0.491058,18.270867
169195,9,0.05018,0.013909,0.524461,-0.02297,0.02203,15.634854
